timestamp,src,dst,proto,pkt_len,dataset,prediction
2025-12-06 16:37:18,10.10.138.134,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:18,10.10.170.136,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:18,10.10.145.228,64.233.170.188,6,80,NSL-KDD,normal
2025-12-06 16:37:18,64.233.170.188,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:18,64.233.170.188,10.10.145.228,6,80,NSL-KDD,normal
2025-12-06 16:37:18,10.10.145.228,64.233.170.188,6,54,NSL-KDD,normal
2025-12-06 16:37:18,10.10.185.28,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:19,10.10.168.163,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:19,10.10.166.83,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,1494,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,1097,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,235,NSL-KDD,normal
2025-12-06 16:37:19,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:19,150.171.22.12,10.10.145.228,6,597,NSL-KDD,normal
2025-12-06 16:37:19,150.171.22.12,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,54,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,1494,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,1494,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,1494,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,1494,NSL-KDD,normal
2025-12-06 16:37:19,10.10.145.228,150.171.22.12,6,943,NSL-KDD,normal
2025-12-06 16:37:20,10.10.145.228,150.171.22.12,6,416,NSL-KDD,normal
2025-12-06 16:37:20,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:20,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:20,10.10.142.13,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:20,150.171.22.12,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:37:20,150.171.22.12,10.10.145.228,6,1254,NSL-KDD,normal
2025-12-06 16:37:20,150.171.22.12,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:37:20,10.10.145.228,150.171.22.12,6,54,NSL-KDD,normal
2025-12-06 16:37:20,10.10.145.228,150.171.22.12,6,89,NSL-KDD,normal
2025-12-06 16:37:20,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:20,10.10.142.115,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:20,172.64.155.209,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:37:20,172.64.155.209,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:20,10.10.145.228,172.64.155.209,6,54,NSL-KDD,normal
2025-12-06 16:37:21,10.10.145.228,172.64.155.209,6,54,NSL-KDD,normal
2025-12-06 16:37:21,172.64.155.209,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:21,10.10.165.43,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:21,10.10.145.230,224.0.0.251,2,46,NSL-KDD,normal
2025-12-06 16:37:21,10.10.178.184,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:21,10.10.185.225,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:21,10.10.172.9,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:21,10.10.140.246,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:21,10.10.152.185,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:21,10.10.145.228,57.144.147.33,6,59,NSL-KDD,normal
2025-12-06 16:37:21,10.10.145.228,57.144.147.33,6,54,NSL-KDD,normal
2025-12-06 16:37:21,57.144.147.33,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:21,57.144.147.33,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:21,57.144.147.33,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,57.144.147.33,6,54,NSL-KDD,normal
2025-12-06 16:37:22,10.10.166.83,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:22,10.10.131.115,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:22,150.171.22.12,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,150.171.22.12,6,89,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,150.171.22.12,6,89,NSL-KDD,normal
2025-12-06 16:37:22,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:22,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:22,10.10.160.196,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,172.217.26.100,17,1292,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,172.217.26.100,17,1292,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,172.217.26.100,17,1292,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,172.217.26.100,17,124,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,172.217.26.100,17,1288,NSL-KDD,normal
2025-12-06 16:37:22,10.10.145.228,172.217.26.100,17,524,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,82,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,82,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,1292,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,1292,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,1292,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,350,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,984,NSL-KDD,normal
2025-12-06 16:37:23,10.10.145.228,172.217.26.100,17,120,NSL-KDD,normal
2025-12-06 16:37:23,10.10.145.228,172.217.26.100,17,73,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,123,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,66,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,64,NSL-KDD,normal
2025-12-06 16:37:23,10.10.145.228,172.217.26.100,17,73,NSL-KDD,normal
2025-12-06 16:37:23,172.217.26.100,10.10.145.228,17,162,NSL-KDD,normal
2025-12-06 16:37:23,10.10.145.228,172.217.26.100,17,74,NSL-KDD,normal
2025-12-06 16:37:24,172.217.26.100,10.10.145.228,17,162,NSL-KDD,normal
2025-12-06 16:37:24,10.10.145.228,172.217.26.100,17,75,NSL-KDD,normal
2025-12-06 16:37:24,172.217.26.100,10.10.145.228,17,1288,NSL-KDD,normal
2025-12-06 16:37:24,172.217.26.100,10.10.145.228,17,743,NSL-KDD,normal
2025-12-06 16:37:24,172.217.26.100,10.10.145.228,17,162,NSL-KDD,normal
2025-12-06 16:37:24,10.10.145.228,172.217.26.100,17,79,NSL-KDD,normal
2025-12-06 16:37:24,10.10.145.228,172.217.26.100,17,75,NSL-KDD,normal
2025-12-06 16:37:24,10.10.145.228,172.217.26.100,17,75,NSL-KDD,normal
2025-12-06 16:37:24,172.217.26.100,10.10.145.228,17,66,NSL-KDD,normal
2025-12-06 16:37:24,10.10.184.247,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:25,10.10.150.213,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:25,10.10.154.110,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:25,10.10.143.82,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:25,10.10.170.136,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:25,10.10.173.18,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:25,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:26,10.10.145.228,40.99.31.146,6,66,NSL-KDD,normal
2025-12-06 16:37:26,10.10.131.115,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:26,40.99.31.146,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:26,40.99.31.146,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:26,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:26,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:26,10.10.145.228,40.99.31.146,6,975,NSL-KDD,normal
2025-12-06 16:37:26,40.99.31.146,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:37:26,40.99.31.146,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:37:26,40.99.31.146,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:37:26,40.99.31.146,10.10.145.228,6,201,NSL-KDD,normal
2025-12-06 16:37:26,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,134,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,134,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,1514,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,823,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,308,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,85,NSL-KDD,normal
2025-12-06 16:37:27,40.99.31.146,10.10.145.228,6,513,NSL-KDD,normal
2025-12-06 16:37:27,40.99.31.146,10.10.145.228,6,116,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,85,NSL-KDD,normal
2025-12-06 16:37:27,40.99.31.146,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:37:27,40.99.31.146,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:27,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,1363,NSL-KDD,normal
2025-12-06 16:37:28,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,255,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,1499,NSL-KDD,normal
2025-12-06 16:37:28,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:37:28,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:28,10.10.145.228,40.99.31.146,6,462,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,670,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,95,NSL-KDD,normal
2025-12-06 16:37:28,40.99.31.146,10.10.145.228,6,1343,NSL-KDD,normal
2025-12-06 16:37:29,40.99.31.146,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:37:29,40.99.31.146,10.10.145.228,6,804,NSL-KDD,normal
2025-12-06 16:37:29,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:29,40.99.31.146,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:37:29,40.99.31.146,10.10.145.228,6,1345,NSL-KDD,normal
2025-12-06 16:37:29,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:29,40.99.31.146,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:37:29,10.10.145.228,40.99.31.146,6,54,NSL-KDD,normal
2025-12-06 16:37:29,10.10.145.228,3.210.70.84,6,54,NSL-KDD,normal
2025-12-06 16:37:29,10.10.145.228,10.10.128.1,17,74,NSL-KDD,normal
2025-12-06 16:37:29,10.10.145.228,10.10.128.1,17,74,NSL-KDD,normal
2025-12-06 16:37:29,10.10.128.1,10.10.145.228,17,99,NSL-KDD,normal
2025-12-06 16:37:29,10.10.128.1,10.10.145.228,17,90,NSL-KDD,normal
2025-12-06 16:37:29,10.10.145.228,172.217.26.100,17,1292,NSL-KDD,normal
2025-12-06 16:37:30,10.10.145.228,172.217.26.100,17,1292,NSL-KDD,normal
2025-12-06 16:37:30,10.10.145.228,172.217.26.100,17,122,NSL-KDD,normal
2025-12-06 16:37:30,10.10.145.228,172.217.26.100,17,79,NSL-KDD,normal
2025-12-06 16:37:30,10.10.145.228,10.10.128.1,17,71,NSL-KDD,normal
2025-12-06 16:37:30,10.10.145.228,10.10.128.1,17,71,NSL-KDD,normal
2025-12-06 16:37:30,172.217.26.100,10.10.145.228,17,82,NSL-KDD,normal
2025-12-06 16:37:30,172.217.26.100,10.10.145.228,17,1292,NSL-KDD,normal
2025-12-06 16:37:30,10.10.128.1,10.10.145.228,17,103,NSL-KDD,normal
2025-12-06 16:37:30,172.217.26.100,10.10.145.228,17,1292,NSL-KDD,normal
2025-12-06 16:37:30,172.217.26.100,10.10.145.228,17,346,NSL-KDD,normal
2025-12-06 16:37:30,172.217.26.100,10.10.145.228,17,988,NSL-KDD,normal
2025-12-06 16:37:30,172.217.26.100,10.10.145.228,17,119,NSL-KDD,normal
2025-12-06 16:37:30,172.217.26.100,10.10.145.228,17,66,NSL-KDD,normal
2025-12-06 16:37:30,10.10.145.228,172.217.26.100,17,149,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,172.217.26.100,17,73,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,172.64.155.209,6,66,NSL-KDD,normal
2025-12-06 16:37:31,172.217.26.100,10.10.145.228,17,162,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,172.217.26.100,17,73,NSL-KDD,normal
2025-12-06 16:37:31,172.64.155.209,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,172.64.155.209,6,54,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,172.64.155.209,6,678,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,10.10.128.1,17,80,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,10.10.128.1,17,80,NSL-KDD,normal
2025-12-06 16:37:31,10.10.128.1,10.10.145.228,17,125,NSL-KDD,normal
2025-12-06 16:37:31,10.10.128.1,10.10.145.228,17,112,NSL-KDD,normal
2025-12-06 16:37:31,10.10.145.228,172.64.151.87,6,66,NSL-KDD,normal
2025-12-06 16:37:31,172.217.26.100,10.10.145.228,17,68,NSL-KDD,normal
2025-12-06 16:37:31,10.10.128.1,10.10.145.228,17,71,NSL-KDD,normal
2025-12-06 16:37:31,172.64.155.209,10.10.145.228,6,1429,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,118,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,146,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,163,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,1454,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,206,NSL-KDD,normal
2025-12-06 16:37:32,10.10.145.228,172.64.155.209,6,343,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,591,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:33,10.10.145.228,172.64.155.209,6,54,NSL-KDD,normal
2025-12-06 16:37:33,10.10.145.228,172.64.155.209,6,85,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,727,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,101,NSL-KDD,normal
2025-12-06 16:37:33,172.64.155.209,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:37:33,10.10.145.228,172.64.155.209,6,54,NSL-KDD,normal
2025-12-06 16:37:33,10.10.176.242,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:34,10.10.145.228,172.64.151.87,6,66,NSL-KDD,normal
2025-12-06 16:37:34,172.64.151.87,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:34,172.64.155.209,10.10.145.228,6,377,NSL-KDD,normal
2025-12-06 16:37:34,10.10.145.228,172.64.151.87,6,54,NSL-KDD,normal
2025-12-06 16:37:34,172.64.155.209,10.10.145.228,6,258,NSL-KDD,normal
2025-12-06 16:37:34,10.10.145.228,172.64.155.209,6,54,NSL-KDD,normal
2025-12-06 16:37:34,10.10.145.228,172.64.151.87,6,1454,NSL-KDD,normal
2025-12-06 16:37:34,10.10.145.228,172.64.151.87,6,655,NSL-KDD,normal
2025-12-06 16:37:34,10.10.145.228,10.10.128.1,17,74,NSL-KDD,normal
2025-12-06 16:37:34,10.10.145.228,10.10.128.1,17,74,NSL-KDD,normal
2025-12-06 16:37:34,10.10.128.1,10.10.145.228,17,119,NSL-KDD,normal
2025-12-06 16:37:34,10.10.128.1,10.10.145.228,17,106,NSL-KDD,normal
2025-12-06 16:37:34,10.10.145.228,104.18.39.21,6,66,NSL-KDD,normal
2025-12-06 16:37:34,172.64.151.87,10.10.145.228,6,1429,NSL-KDD,normal
2025-12-06 16:37:35,104.18.39.21,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,104.18.39.21,6,54,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,104.18.39.21,6,1454,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,104.18.39.21,6,605,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,118,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,146,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,1454,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,1454,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,1454,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,1454,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,995,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,411,NSL-KDD,normal
2025-12-06 16:37:35,172.64.151.87,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:35,172.64.151.87,10.10.145.228,6,591,NSL-KDD,normal
2025-12-06 16:37:35,172.64.151.87,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:35,172.64.151.87,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:35,10.10.145.228,172.64.151.87,6,54,NSL-KDD,normal
2025-12-06 16:37:36,10.10.145.228,172.64.151.87,6,85,NSL-KDD,normal
2025-12-06 16:37:36,172.64.151.87,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:36,104.18.39.21,10.10.145.228,6,1435,NSL-KDD,normal
2025-12-06 16:37:36,10.10.145.228,104.18.39.21,6,118,NSL-KDD,normal
2025-12-06 16:37:36,10.10.145.228,104.18.39.21,6,1454,NSL-KDD,normal
2025-12-06 16:37:36,10.10.145.228,104.18.39.21,6,1454,NSL-KDD,normal
2025-12-06 16:37:36,10.10.145.228,104.18.39.21,6,1454,NSL-KDD,normal
2025-12-06 16:37:36,10.10.145.228,104.18.39.21,6,1444,NSL-KDD,normal
2025-12-06 16:37:36,104.18.39.21,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:36,104.18.39.21,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:36,104.18.39.21,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:36,104.18.39.21,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:37:36,104.18.39.21,10.10.145.228,6,160,NSL-KDD,normal
2025-12-06 16:37:36,10.10.145.228,104.18.39.21,6,54,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,104.18.39.21,6,86,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,104.18.39.21,6,220,NSL-KDD,normal
2025-12-06 16:37:37,104.18.39.21,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,172.64.151.87,6,66,NSL-KDD,normal
2025-12-06 16:37:37,172.64.151.87,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,172.64.151.87,6,54,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,172.64.151.87,6,1454,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,172.64.151.87,6,623,NSL-KDD,normal
2025-12-06 16:37:37,172.64.151.87,10.10.145.228,6,1429,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,172.64.151.87,6,118,NSL-KDD,normal
2025-12-06 16:37:37,172.64.151.87,10.10.145.228,6,582,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,172.64.151.87,6,54,NSL-KDD,normal
2025-12-06 16:37:37,104.18.39.21,10.10.145.228,6,222,NSL-KDD,normal
2025-12-06 16:37:37,10.10.145.228,104.18.39.21,6,54,NSL-KDD,normal
2025-12-06 16:37:37,10.10.164.185,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:37,10.10.169.129,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:37:38,172.64.151.87,10.10.145.228,6,1154,NSL-KDD,normal
2025-12-06 16:37:38,172.64.151.87,10.10.145.228,6,820,NSL-KDD,normal
2025-12-06 16:37:38,172.64.151.87,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,172.64.151.87,6,54,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,10.10.128.1,17,78,NSL-KDD,normal
2025-12-06 16:37:38,10.10.128.1,10.10.145.228,17,206,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,3.237.58.218,6,66,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,10.10.128.1,17,76,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,10.10.128.1,17,88,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,10.10.128.1,17,88,NSL-KDD,normal
2025-12-06 16:37:38,10.10.128.1,10.10.145.228,17,88,NSL-KDD,normal
2025-12-06 16:37:38,10.10.128.1,10.10.145.228,17,204,NSL-KDD,normal
2025-12-06 16:37:38,10.10.128.1,10.10.145.228,17,152,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,10.10.128.1,17,88,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,52.86.69.234,6,66,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,18.155.107.87,6,66,NSL-KDD,normal
2025-12-06 16:37:38,10.10.128.1,10.10.145.228,17,152,NSL-KDD,normal
2025-12-06 16:37:38,18.155.107.87,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,18.155.107.87,6,54,NSL-KDD,normal
2025-12-06 16:37:38,10.10.145.228,18.155.107.87,6,1494,NSL-KDD,normal
2025-12-06 16:37:39,10.10.145.228,18.155.107.87,6,633,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,1376,NSL-KDD,normal
2025-12-06 16:37:39,10.10.145.228,18.155.107.87,6,118,NSL-KDD,normal
2025-12-06 16:37:39,10.10.145.228,18.155.107.87,6,146,NSL-KDD,normal
2025-12-06 16:37:39,10.10.145.228,18.155.107.87,6,632,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,233,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,116,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:37:39,10.10.145.228,18.155.107.87,6,54,NSL-KDD,normal
2025-12-06 16:37:39,10.10.145.228,18.155.107.87,6,85,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,1450,NSL-KDD,normal
2025-12-06 16:37:39,10.10.145.228,18.155.107.87,6,139,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,1494,NSL-KDD,normal
2025-12-06 16:37:39,18.155.107.87,10.10.145.228,6,1105,NSL-KDD,normal
2025-12-06 16:37:39,10.10.145.228,18.155.107.87,6,54,NSL-KDD,normal
2025-12-06 16:37:39,3.237.58.218,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:40,10.10.145.228,3.237.58.218,6,54,NSL-KDD,normal
2025-12-06 16:37:40,10.10.145.228,3.237.58.218,6,398,NSL-KDD,normal
2025-12-06 16:37:40,10.10.145.228,18.155.107.87,6,269,NSL-KDD,normal
2025-12-06 16:37:40,18.155.107.87,10.10.145.228,6,1494,NSL-KDD,normal
2025-12-06 16:37:40,18.155.107.87,10.10.145.228,6,61,NSL-KDD,normal
2025-12-06 16:37:40,10.10.145.228,18.155.107.87,6,54,NSL-KDD,normal
2025-12-06 16:37:40,3.237.58.218,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:37:40,52.86.69.234,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:37:40,10.10.145.228,52.86.69.234,6,54,NSL-KDD,normal
2025-12-06 16:37:40,10.10.145.228,52.86.69.234,6,396,NSL-KDD,normal
2025-12-06 16:37:40,3.237.58.218,10.10.145.228,6,1514,NSL-KDD,normal
